workout,start,end,exercise,weight,bodyweight,assistingWeight,extraWeight,distanceKM,reps,calories,time,warmup,max,fail,checked,setComment,workoutComment,form,sleep,calories,stress
Chest & Triceps Workout,1745310526993,1745322066426,Machine Chest Fly,20,,,,,15,,,true,false,false,,,,,,,
Chest & Triceps Workout,1745310526993,1745322066426,Dumbbell Lateral Raise,4,,,,,20,,,true,false,false,,,,,,,
Chest & Triceps Workout,1745310526993,1745322066426,Dumbbell Lateral Raise,6,,,,,14,,,false,false,false,,,,,,,
Chest & Triceps Workout,1745310526993,1745322066426,Dumbbell Lateral Raise,4,,,,,7,,,false,false,false,,,,,,,
Chest & Triceps Workout,1745310526993,1745322066426,Dumbbell Lateral Raise,6,,,,,9,,,false,false,false,,,,,,,
Chest & Triceps Workout,1745310526993,1745322066426,Dumbbell Lateral Raise,4,,,,,6,,,false,false,false,,,,,,,
Chest & Triceps Workout,1745310526993,1745322066426,Dumbbell Lateral Raise,7,,,,,8,,,false,false,false,,,,,,,
Chest & Triceps Workout,1745310526993,1745322066426,Dumbbell Lateral Raise,5,,,,,4,,,false,false,false,,,,,,,
Chest & Triceps Workout,1745310526993,1745322066426,Dumbbell Lateral Raise,7,,,,,8,,,false,false,false,,,,,,,
Chest & Triceps Workout,1745310526993,1745322066426,Dumbbell Lateral Raise,5,,,,,6,,,false,false,false,,,,,,,
Chest & Triceps Workout,1745310526993,1745322066426,Dumbbell Lateral Raise,7,,,,,5,,,false,false,false,,,,,,,
Chest & Triceps Workout,1745310526993,1745322066426,Dumbbell Lateral Raise,5,,,,,3,,,false,false,false,,,,,,,
Chest & Triceps Workout,1745310526993,1745322066426,Cable Lateral Raise,3.8,,,,,10,,,false,false,false,,,,,,,
Chest & Triceps Workout,1745310526993,1745322066426,Cable Lateral Raise,2.5,,,,,8,,,false,false,false,,,,,,,
Chest & Triceps Workout,1745310526993,1745322066426,Cable Lateral Raise,1.9,,,,,5,,,false,false,false,,,,,,,
Chest & Triceps Workout,1745310526993,1745322066426,Cable Lateral Raise,3.8,,,,,10,,,false,false,false,,,,,,,
Chest & Triceps Workout,1745310526993,1745322066426,Cable Lateral Raise,2.5,,,,,8,,,false,false,false,,,,,,,
Chest & Triceps Workout,1745310526993,1745322066426,Cable Lateral Raise,1.9,,,,,5,,,false,false,false,,,,,,,
Chest & Triceps Workout,1745310526993,1745322066426,Cable Lateral Raise,3.8,,,,,10,,,false,false,false,,,,,,,
Chest & Triceps Workout,1745310526993,1745322066426,Cable Lateral Raise,2.5,,,,,8,,,false,false,false,,,,,,,
Chest & Triceps Workout,1745310526993,1745322066426,Cable Lateral Raise,1.9,,,,,5,,,false,false,false,,,,,,,
Chest & Triceps Workout,1745310526993,1745322066426,Dumbbell Shoulder Press,10,,,,,12,,,false,false,false,,,,,,,
Chest & Triceps Workout,1745310526993,1745322066426,Dumbbell Shoulder Press,10,,,,,9,,,false,false,false,,,,,,,
Chest & Triceps Workout,1745310526993,1745322066426,Dumbbell Shoulder Press,10,,,,,16,,,false,false,false,,,,,,,
Chest & Triceps Workout,1745310526993,1745322066426,Incline Machine Chest Press,5,,,,,18,,,true,false,false,,,,,,,
Chest & Triceps Workout,1745310526993,1745322066426,Incline Machine Chest Press,7.5,,,,,7,,,false,false,false,,,,,,,
Chest & Triceps Workout,1745310526993,1745322066426,Incline Machine Chest Press,5,,,,,12,,,false,false,false,,,,,,,
Chest & Triceps Workout,1745310526993,1745322066426,Incline Machine Chest Press,5,,,,,10,,,false,false,false,,,,,,,
Chest & Triceps Workout,1745310526993,1745322066426,Incline Machine Chest Press,5,,,,,10,,,false,false,false,,,,,,,
Chest & Triceps Workout,1745310526993,1745322066426,Cable Chest Press,10,,,,,12,,,false,false,false,,Pronada,,,,,
Chest & Triceps Workout,1745310526993,1745322066426,Cable Chest Press,10,,,,,5,,,false,false,false,,Neutra,,,,,
Chest & Triceps Workout,1745310526993,1745322066426,Cable Chest Press,10,,,,,10,,,false,false,false,,Neutra,,,,,
Chest & Triceps Workout,1745310526993,1745322066426,Cable Chest Press,10,,,,,13,,,false,false,false,,Pronada,,,,,
Chest & Triceps Workout,1745310526993,1745322066426,Cable Chest Press,10,,,,,12,,,false,false,false,,Neutra,,,,,
Chest & Triceps Workout,1745310526993,1745322066426,Cable Chest Press,10,,,,,11,,,false,false,false,,Pronada,,,,,
Chest & Triceps Workout,1745310526993,1745322066426,Cable Chest Press,10,,,,,10,,,false,false,false,,Inferior,,,,,
Chest & Triceps Workout,1745310526993,1745322066426,Cable Chest Press,10,,,,,10,,,false,false,false,,Inferior,,,,,
Chest & Triceps Workout,1745310526993,1745322066426,Incline Machine Chest Press,5,,,,,12,,,false,false,false,,,,,,,
Chest & Triceps Workout,1745310526993,1745322066426,Incline Machine Chest Press,5,,,,,12,,,false,false,false,,,,,,,
Chest & Triceps Workout,1745310526993,1745322066426,Incline Machine Chest Press,5,,,,,12,,,false,false,false,,,,,,,
Chest & Triceps Workout,1745310526993,1745322066426,Incline Machine Chest Press,5,,,,,12,,,false,false,false,,,,,,,
Chest & Triceps Workout,1745310526993,1745322066426,Machine Chest Fly,35,,,,,15,,,false,false,false,,,,,,,
Chest & Triceps Workout,1745310526993,1745322066426,Machine Chest Fly,42.5,,,,,12,,,false,false,false,,,,,,,
Chest & Triceps Workout,1745310526993,1745322066426,Machine Chest Fly,50,,,,,10,,,false,false,false,,,,,,,
Chest & Triceps Workout,1745310526993,1745322066426,Machine Chest Fly,50,,,,,8,,,false,false,false,,,,,,,
Chest & Triceps Workout,1745310526993,1745322066426,Machine Chest Fly,57,,,,,6,,,false,false,false,,,,,,,
Chest & Triceps Workout,1745310526993,1745322066426,Machine Chest Fly,42.5,,,,,5,,,false,false,false,,,,,,,
Chest & Triceps Workout,1745310526993,1745322066426,Machine Chest Fly,35,,,,,5,,,false,false,false,,,,,,,
Chest & Triceps Workout,1745310526993,1745322066426,Machine Chest Fly,27.5,,,,,5,,,false,false,false,,,,,,,
Chest & Triceps Workout,1745310526993,1745322066426,Seated Calf Raise,80,,,,,6,,,true,false,false,,,,,,,
Chest & Triceps Workout,1745310526993,1745322066426,Seated Calf Raise,40,,,,,15,,,true,false,false,,,,,,,
Chest & Triceps Workout,1745310526993,1745322066426,Seated Calf Raise,40,,,,,13,,,false,false,false,,,,,,,
Chest & Triceps Workout,1745310526993,1745322066426,Seated Calf Raise,80,,,,,6,,,false,false,false,,,,,,,
Chest & Triceps Workout,1745310526993,1745322066426,Seated Calf Raise,80,,,,,6,,,false,false,false,,,,,,,
Chest & Triceps Workout,1745310526993,1745322066426,Tricep Pushdown With Rope,15,,,,,20,,,false,false,false,,,,,,,
Chest & Triceps Workout,1745310526993,1745322066426,Tricep Pushdown With Rope,17.5,,,,,9,,,false,false,false,,,,,,,
Chest & Triceps Workout,1745310526993,1745322066426,Tricep Pushdown With Rope,17.5,,,,,9,,,false,false,false,,,,,,,
Chest & Triceps Workout,1745310526993,1745322066426,Tricep Pushdown With Bar,21.3,,,,,20,,,false,false,false,,,,,,,
Chest & Triceps Workout,1745310526993,1745322066426,Tricep Pushdown With Bar,25,,,,,15,,,false,false,false,,,,,,,
Chest & Triceps Workout,1745310526993,1745322066426,Tricep Pushdown With Bar,28.8,,,,,6,,,false,false,false,,,,,,,
Chest & Triceps Workout,1745310526993,1745322066426,Overhead Cable Triceps Extension,10,,,,,10,,,false,false,false,,,,,,,
Chest & Triceps Workout,1745310526993,1745322066426,Overhead Cable Triceps Extension,10,,,,,15,,,false,false,false,,,,,,,
Chest & Triceps Workout,1745310526993,1745322066426,Overhead Cable Triceps Extension,12.5,,,,,10,,,false,false,false,,,,,,,
Chest & Triceps Workout,1745310526993,1745322066426,Walking,,,,,0.9,,0,00:00:00,false,false,false,,,,,,,
"Sunday Lunch: Back, Posterior thighs, Glutes etc.",1745155747613,1745164275308,Seated Leg Press,50,,,,,20,,,true,false,false,,,,3,,,
"Sunday Lunch: Back, Posterior thighs, Glutes etc.",1745155747613,1745164275308,Seated Leg Press,50,,,,,20,,,true,false,false,,,,3,,,
"Sunday Lunch: Back, Posterior thighs, Glutes etc.",1745155747613,1745164275308,Seated Leg Press,50,,,,,20,,,true,false,false,,,,3,,,
"Sunday Lunch: Back, Posterior thighs, Glutes etc.",1745155747613,1745164275308,Seated Leg Press,80,,,,,12,,,false,false,false,,,,3,,,
"Sunday Lunch: Back, Posterior thighs, Glutes etc.",1745155747613,1745164275308,Seated Leg Press,87.5,,,,,10,,,false,false,false,,,,3,,,
"Sunday Lunch: Back, Posterior thighs, Glutes etc.",1745155747613,1745164275308,Seated Leg Press,87.5,,,,,10,,,false,false,false,,,,3,,,
"Sunday Lunch: Back, Posterior thighs, Glutes etc.",1745155747613,1745164275308,Seated Leg Press,50,,,,,12,,,false,false,false,,,,3,,,
"Sunday Lunch: Back, Posterior thighs, Glutes etc.",1745155747613,1745164275308,Seated Leg Curl,55,,,,,15,,,true,false,false,,,,3,,,
"Sunday Lunch: Back, Posterior thighs, Glutes etc.",1745155747613,1745164275308,Seated Leg Curl,72.5,,,,,9,,,false,false,false,,,,3,,,
"Sunday Lunch: Back, Posterior thighs, Glutes etc.",1745155747613,1745164275308,Seated Leg Curl,72.5,,,,,9,,,false,false,false,,,,3,,,
"Sunday Lunch: Back, Posterior thighs, Glutes etc.",1745155747613,1745164275308,Seated Leg Curl,72.5,,,,,9,,,false,false,false,,,,3,,,
"Sunday Lunch: Back, Posterior thighs, Glutes etc.",1745155747613,1745164275308,Hip Thrust Machine,60,,,,,10,,,true,false,false,,,,3,,,
"Sunday Lunch: Back, Posterior thighs, Glutes etc.",1745155747613,1745164275308,Hip Thrust Machine,100,,,,,8,,,false,false,false,,,,3,,,
"Sunday Lunch: Back, Posterior thighs, Glutes etc.",1745155747613,1745164275308,Hip Thrust Machine,100,,,,,8,,,false,false,false,,,,3,,,
"Sunday Lunch: Back, Posterior thighs, Glutes etc.",1745155747613,1745164275308,Hip Thrust Machine,100,,,,,8,,,false,false,false,,,,3,,,
"Sunday Lunch: Back, Posterior thighs, Glutes etc.",1745155747613,1745164275308,Lat Pulldown,20,,,,,20,,,true,false,false,,,,3,,,
"Sunday Lunch: Back, Posterior thighs, Glutes etc.",1745155747613,1745164275308,Lat Pulldown,35,,,,,10,,,false,false,false,,,,3,,,
"Sunday Lunch: Back, Posterior thighs, Glutes etc.",1745155747613,1745164275308,Lat Pulldown,35,,,,,10,,,false,false,false,,,,3,,,
"Sunday Lunch: Back, Posterior thighs, Glutes etc.",1745155747613,1745164275308,Lat Pulldown,35,,,,,14,,,false,false,false,,,,3,,,
"Sunday Lunch: Back, Posterior thighs, Glutes etc.",1745155747613,1745164275308,Seated Machine Row,50,,,,,10,,,false,false,false,,,,3,,,
"Sunday Lunch: Back, Posterior thighs, Glutes etc.",1745155747613,1745164275308,Seated Machine Row,50,,,,,10,,,false,false,false,,,,3,,,
"Sunday Lunch: Back, Posterior thighs, Glutes etc.",1745155747613,1745164275308,Seated Machine Row,50,,,,,10,,,false,false,false,,,,3,,,
"Sunday Lunch: Back, Posterior thighs, Glutes etc.",1745155747613,1745164275308,Machine Chest Fly,20,,,,,25,,,true,false,false,,,,3,,,
"Sunday Lunch: Back, Posterior thighs, Glutes etc.",1745155747613,1745164275308,Machine Chest Fly,35,,,,,15,,,false,false,false,,,,3,,,
"Sunday Lunch: Back, Posterior thighs, Glutes etc.",1745155747613,1745164275308,Machine Chest Fly,40,,,,,15,,,false,false,false,,,,3,,,
"Sunday Lunch: Back, Posterior thighs, Glutes etc.",1745155747613,1745164275308,Cable Curl With Bar,10,,,,,15,,,true,false,false,,,,3,,,
"Sunday Lunch: Back, Posterior thighs, Glutes etc.",1745155747613,1745164275308,Tricep Pushdown With Bar,15,,,,,20,,,true,false,false,,,,3,,,
"Sunday Lunch: Back, Posterior thighs, Glutes etc.",1745155747613,1745164275308,Cable Curl With Bar,15,,,,,15,,,true,false,false,,,,3,,,
"Sunday Lunch: Back, Posterior thighs, Glutes etc.",1745155747613,1745164275308,Tricep Pushdown With Bar,21.3,,,,,15,,,true,false,false,,,,3,,,
"Sunday Lunch: Back, Posterior thighs, Glutes etc.",1745155747613,1745164275308,Cable Curl With Bar,15,,,,,15,,,false,false,false,,,,3,,,
"Sunday Lunch: Back, Posterior thighs, Glutes etc.",1745155747613,1745164275308,Tricep Pushdown With Bar,28.8,,,,,8,,,false,false,false,,,,3,,,
"Sunday Lunch: Back, Posterior thighs, Glutes etc.",1745155747613,1745164275308,Cable Curl With Bar,17.5,,,,,15,,,false,false,false,,,,3,,,
"Sunday Lunch: Back, Posterior thighs, Glutes etc.",1745155747613,1745164275308,Tricep Pushdown With Bar,28.8,,,,,9,,,false,false,false,,,,3,,,
"Sunday Lunch: Back, Posterior thighs, Glutes etc.",1745155747613,1745164275308,Cable Curl With Bar,17.5,,,,,10,,,false,false,false,,,,3,,,
"Sunday Lunch: Back, Posterior thighs, Glutes etc.",1745155747613,1745164275308,Tricep Pushdown With Bar,32.5,,,,,8,,,false,false,false,,,,3,,,
"Monday Afternoon: Back, Biceps, Shoulders etc.",1744821784808,1744828140000,Straight Arm Lat Pulldown,10,,,,,20,,,true,false,false,,,,,,,
"Monday Afternoon: Back, Biceps, Shoulders etc.",1744821784808,1744828140000,Straight Arm Lat Pulldown,10,,,,,15,,,true,false,false,,,,,,,
"Monday Afternoon: Back, Biceps, Shoulders etc.",1744821784808,1744828140000,Straight Arm Lat Pulldown,12.5,,,,,10,,,true,false,false,,,,,,,
"Monday Afternoon: Back, Biceps, Shoulders etc.",1744821784808,1744828140000,Lat Pulldown,35,,,,,15,,,true,false,false,,,,,,,
"Monday Afternoon: Back, Biceps, Shoulders etc.",1744821784808,1744828140000,Lat Pulldown,35,,,,,20,,,true,false,false,,,,,,,
"Monday Afternoon: Back, Biceps, Shoulders etc.",1744821784808,1744828140000,Lat Pulldown,42.5,,,,,20,,,true,false,false,,,,,,,
"Monday Afternoon: Back, Biceps, Shoulders etc.",1744821784808,1744828140000,Lat Pulldown,60,,,,,10,,,false,false,false,,,,,,,
"Monday Afternoon: Back, Biceps, Shoulders etc.",1744821784808,1744828140000,Lat Pulldown,60,,,,,7,,,false,false,false,,,,,,,
"Monday Afternoon: Back, Biceps, Shoulders etc.",1744821784808,1744828140000,Lat Pulldown,60,,,,,9,,,false,false,false,,,,,,,
"Monday Afternoon: Back, Biceps, Shoulders etc.",1744821784808,1744828140000,Lat Pulldown,60,,,,,10,,,false,false,false,,,,,,,
"Monday Afternoon: Back, Biceps, Shoulders etc.",1744821784808,1744828140000,Cable Close-Grip Seated Row,27.5,,,,,15,,,true,false,false,,,,,,,
"Monday Afternoon: Back, Biceps, Shoulders etc.",1744821784808,1744828140000,Cable Close-Grip Seated Row,35,,,,,10,,,true,false,false,,,,,,,
"Monday Afternoon: Back, Biceps, Shoulders etc.",1744821784808,1744828140000,Cable Close-Grip Seated Row,42.5,,,,,8,,,false,false,false,,,,,,,
"Monday Afternoon: Back, Biceps, Shoulders etc.",1744821784808,1744828140000,Cable Close-Grip Seated Row,42.5,,,,,10,,,false,false,false,,,,,,,
"Monday Afternoon: Back, Biceps, Shoulders etc.",1744821784808,1744828140000,Cable Close-Grip Seated Row,42.5,,,,,13,,,false,false,false,,,,,,,
"Monday Afternoon: Back, Biceps, Shoulders etc.",1744821784808,1744828140000,Straight Arm Lat Pulldown,15,,,,,10,,,true,false,false,,,,,,,
"Monday Afternoon: Back, Biceps, Shoulders etc.",1744821784808,1744828140000,Straight Arm Lat Pulldown,17.5,,,,,13,,,false,false,false,,,,,,,
"Monday Afternoon: Back, Biceps, Shoulders etc.",1744821784808,1744828140000,Straight Arm Lat Pulldown,21.3,,,,,11,,,false,false,false,,,,,,,
"Monday Afternoon: Back, Biceps, Shoulders etc.",1744821784808,1744828140000,Straight Arm Lat Pulldown,21.3,,,,,6,,,false,false,false,,,,,,,
"Monday Afternoon: Back, Biceps, Shoulders etc.",1744821784808,1744828140000,Straight Arm Lat Pulldown,17.5,,,,,3,,,false,false,false,,,,,,,
"Monday Afternoon: Back, Biceps, Shoulders etc.",1744821784808,1744828140000,Straight Arm Lat Pulldown,15,,,,,3,,,false,false,false,,,,,,,
"Monday Afternoon: Back, Biceps, Shoulders etc.",1744821784808,1744828140000,Straight Arm Lat Pulldown,12.5,,,,,3,,,false,false,false,,,,,,,
"Monday Afternoon: Back, Biceps, Shoulders etc.",1744821784808,1744828140000,Reverse Machine Fly,30,,,,,10,,,false,false,false,,,,,,,
"Monday Afternoon: Back, Biceps, Shoulders etc.",1744821784808,1744828140000,Reverse Machine Fly,30,,,,,10,,,false,false,false,,,,,,,
"Monday Afternoon: Back, Biceps, Shoulders etc.",1744821784808,1744828140000,Reverse Machine Fly,30,,,,,10,,,false,false,false,,,,,,,
"Monday Afternoon: Back, Biceps, Shoulders etc.",1744821784808,1744828140000,Barbell Curl,20,,,,,12,,,false,false,false,,,,,,,
"Monday Afternoon: Back, Biceps, Shoulders etc.",1744821784808,1744828140000,Barbell Curl,20,,,,,10,,,false,false,false,,,,,,,
"Monday Afternoon: Back, Biceps, Shoulders etc.",1744821784808,1744828140000,Barbell Curl,20,,,,,8,,,false,false,false,,,,,,,
"Monday Afternoon: Back, Biceps, Shoulders etc.",1744821784808,1744828140000,Machine Bicep Curl,17.5,,,,,12,,,false,false,false,,,,,,,
"Monday Afternoon: Back, Biceps, Shoulders etc.",1744821784808,1744828140000,Machine Bicep Curl,20,,,,,7,,,false,false,false,,,,,,,
"Monday Afternoon: Back, Biceps, Shoulders etc.",1744821784808,1744828140000,Machine Bicep Curl,20,,,,,8,,,false,false,false,,,,,,,
"Monday Afternoon: Back, Biceps, Shoulders etc.",1744821784808,1744828140000,Incline Dumbbell Curl,5,,,,,12,,,false,false,false,,,,,,,
"Monday Afternoon: Back, Biceps, Shoulders etc.",1744821784808,1744828140000,Incline Dumbbell Curl,5,,,,,12,,,false,false,false,,,,,,,
"Monday Afternoon: Back, Biceps, Shoulders etc.",1744821784808,1744828140000,Incline Dumbbell Curl,5,,,,,12,,,false,false,false,,,,,,,
Chest & Triceps Workout,1744705418734,1744714897799,Machine Chest Fly,20,,,,,25,,,true,false,false,,,,,,,
Chest & Triceps Workout,1744705418734,1744714897799,Machine Chest Fly,27,,,,,20,,,true,false,false,,,,,,,
Chest & Triceps Workout,1744705418734,1744714897799,Cable Lateral Raise,3.8,,,,,8,,,false,false,false,,,,,,,
Chest & Triceps Workout,1744705418734,1744714897799,Cable Lateral Raise,2.5,,,,,8,,,false,false,false,,,,,,,
Chest & Triceps Workout,1744705418734,1744714897799,Cable Lateral Raise,1.9,,,,,9,,,false,false,false,,,,,,,
Chest & Triceps Workout,1744705418734,1744714897799,Cable Lateral Raise,2.5,,,,,15,,,false,false,false,,,,,,,
Chest & Triceps Workout,1744705418734,1744714897799,Cable Lateral Raise,1.9,,,,,10,,,false,false,false,,,,,,,
Chest & Triceps Workout,1744705418734,1744714897799,Cable Lateral Raise,2.5,,,,,12,,,false,false,false,,,,,,,
Chest & Triceps Workout,1744705418734,1744714897799,Dumbbell Lateral Raise,6,,,,,11,,,false,false,false,,,,,,,
Chest & Triceps Workout,1744705418734,1744714897799,Dumbbell Lateral Raise,6,,,,,12,,,false,false,false,,,,,,,
Chest & Triceps Workout,1744705418734,1744714897799,Dumbbell Lateral Raise,5,,,,,15,,,false,false,false,,,,,,,
Chest & Triceps Workout,1744705418734,1744714897799,Dumbbell Lateral Raise,5,,,,,13,,,false,false,false,,,,,,,
Chest & Triceps Workout,1744705418734,1744714897799,Dumbbell Lateral Raise,5,,,,,9,,,false,false,false,,,,,,,
Chest & Triceps Workout,1744705418734,1744714897799,Dumbbell Shoulder Press,8,,,,,12,,,false,false,false,,,,,,,
Chest & Triceps Workout,1744705418734,1744714897799,Dumbbell Shoulder Press,8,,,,,15,,,false,false,false,,,,,,,
Chest & Triceps Workout,1744705418734,1744714897799,Dumbbell Shoulder Press,8,,,,,22,,,false,false,false,,,,,,,
Chest & Triceps Workout,1744705418734,1744714897799,Incline Machine Chest Press,5,,,,,10,,,true,false,false,,,,,,,
Chest & Triceps Workout,1744705418734,1744714897799,Incline Machine Chest Press,5,,,,,10,,,true,false,false,,,,,,,
Chest & Triceps Workout,1744705418734,1744714897799,Cable Chest Press,7.5,,,,,24,,,false,false,false,,12Pronada 12Neutra,,,,,
Chest & Triceps Workout,1744705418734,1744714897799,Cable Chest Press,10,,,,,12,,,false,false,false,,Pronada,,,,,
Chest & Triceps Workout,1744705418734,1744714897799,Cable Chest Press,7.5,,,,,10,,,false,false,false,,Neutra,,,,,
Chest & Triceps Workout,1744705418734,1744714897799,Cable Chest Press,7.5,,,,,21,,,false,false,false,,12Neutra 9Pronada,,,,,
Chest & Triceps Workout,1744705418734,1744714897799,Cable Chest Press,10,,,,,9,,,false,false,false,,Pronada,,,,,
Chest & Triceps Workout,1744705418734,1744714897799,Cable Chest Press,10,,,,,8,,,false,false,false,,Neutra,,,,,
Chest & Triceps Workout,1744705418734,1744714897799,Cable Chest Press,7.5,,,,,8,,,false,false,false,,Inferior do peito,,,,,
Chest & Triceps Workout,1744705418734,1744714897799,Cable Chest Press,5,,,,,12,,,false,false,false,,Superior,,,,,
Chest & Triceps Workout,1744705418734,1744714897799,Cable Chest Press,5,,,,,12,,,false,false,false,,Superior,,,,,
Chest & Triceps Workout,1744705418734,1744714897799,Cable Chest Press,5,,,,,10,,,false,false,false,,Superior,,,,,
Chest & Triceps Workout,1744705418734,1744714897799,Cable Chest Press,5,,,,,10,,,false,false,false,,Superior,,,,,
Chest & Triceps Workout,1744705418734,1744714897799,Machine Chest Fly,35,,,,,12,,,false,false,false,,,,,,,
Chest & Triceps Workout,1744705418734,1744714897799,Machine Chest Fly,35,,,,,15,,,false,false,false,,,,,,,
Chest & Triceps Workout,1744705418734,1744714897799,Machine Chest Fly,42.5,,,,,12,,,false,false,false,,,,,,,
Chest & Triceps Workout,1744705418734,1744714897799,Machine Chest Fly,42.5,,,,,8,,,false,false,false,,,,,,,
Chest & Triceps Workout,1744705418734,1744714897799,Machine Chest Fly,32,,,,,7,,,false,false,false,,,,,,,
Chest & Triceps Workout,1744705418734,1744714897799,Machine Chest Fly,27.5,,,,,7,,,false,false,false,,,,,,,
Chest & Triceps Workout,1744705418734,1744714897799,Incline Machine Chest Press,10,,,,,16,,,true,false,false,,,,,,,
Chest & Triceps Workout,1744705418734,1744714897799,Incline Machine Chest Press,15,,,,,10,,,false,false,false,,,,,,,
Chest & Triceps Workout,1744705418734,1744714897799,Incline Machine Chest Press,15,,,,,10,,,false,false,false,,,,,,,
Chest & Triceps Workout,1744705418734,1744714897799,Incline Machine Chest Press,15,,,,,8,,,false,false,false,,,,,,,
Chest & Triceps Workout,1744705418734,1744714897799,Incline Machine Chest Press,15,,,,,6,,,false,false,false,,,,,,,
Chest & Triceps Workout,1744705418734,1744714897799,Incline Machine Chest Press,10,,,,,4,,,false,false,false,,,,,,,
Chest & Triceps Workout,1744705418734,1744714897799,Tricep Pushdown With Bar,15,,,,,17,,,true,false,false,,,,,,,
Chest & Triceps Workout,1744705418734,1744714897799,Tricep Pushdown With Bar,21.3,,,,,15,,,true,false,false,,,,,,,
Chest & Triceps Workout,1744705418734,1744714897799,Tricep Pushdown With Bar,28.8,,,,,7,,,false,false,false,,,,,,,
Chest & Triceps Workout,1744705418734,1744714897799,Tricep Pushdown With Bar,28.8,,,,,6,,,false,false,false,,,,,,,
Chest & Triceps Workout,1744705418734,1744714897799,Tricep Pushdown With Bar,28.8,,,,,10,,,false,false,false,,,,,,,
Chest & Triceps Workout,1744705418734,1744714897799,Overhead Cable Triceps Extension,10,,,,,10,,,true,false,false,,,,,,,
Chest & Triceps Workout,1744705418734,1744714897799,Overhead Cable Triceps Extension,15,,,,,11,,,false,false,false,,,,,,,
Chest & Triceps Workout,1744705418734,1744714897799,Overhead Cable Triceps Extension,15,,,,,15,,,false,false,false,,,,,,,
Chest & Triceps Workout,1744705418734,1744714897799,Overhead Cable Triceps Extension,21.3,,,,,9,,,false,false,false,,,,,,,
Chest & Triceps Workout,1744705418734,1744714897799,Overhead Cable Triceps Extension from Upper Position,10,,,,,13,,,false,false,false,,,,,,,
Chest & Triceps Workout,1744705418734,1744714897799,Overhead Cable Triceps Extension from Upper Position,10,,,,,10,,,false,false,false,,,,,,,
Chest & Triceps Workout,1744705418734,1744714897799,Overhead Cable Triceps Extension from Upper Position,12.5,,,,,8,,,false,false,false,,,,,,,
Chest & Triceps Workout,1744705418734,1744714897799,Overhead Cable Triceps Extension from Upper Position,12.5,,,,,6,,,false,false,false,,,,,,,
Chest & Triceps Workout,1744705418734,1744714897799,Seated Calf Raise,40,,,,,18,,,true,false,false,,,,,,,
Chest & Triceps Workout,1744705418734,1744714897799,Seated Calf Raise,60,,,,,10,,,false,false,false,,,,,,,
Chest & Triceps Workout,1744705418734,1744714897799,Seated Calf Raise,60,,,,,8,,,false,false,false,,,,,,,
Chest & Triceps Workout,1744705418734,1744714897799,Seated Calf Raise,60,,,,,8,,,false,false,false,,,,,,,
Pernas,1744618920573,1744628254598,Hip Abduction Machine,65,,,,,25,,,true,false,false,,,,,,2,2
Pernas,1744618920573,1744628254598,Hip Abduction Machine,80,,,,,20,,,true,false,false,,,,,,2,2
Pernas,1744618920573,1744628254598,Hip Abduction Machine,95,,,,,15,,,false,false,false,,,,,,2,2
Pernas,1744618920573,1744628254598,Hip Abduction Machine,95,,,,,15,,,false,false,false,,,,,,2,2
Pernas,1744618920573,1744628254598,Hip Abduction Machine,102.5,,,,,14,,,false,false,false,,,,,,2,2
Pernas,1744618920573,1744628254598,Hack Squat Machine,0,,,,,20,,,false,false,false,,,,,,2,2
Pernas,1744618920573,1744628254598,Hack Squat Machine,20,,,,,15,,,false,false,false,,,,,,2,2
Pernas,1744618920573,1744628254598,Hack Squat Machine,20,,,,,10,,,false,false,false,,,,,,2,2
Pernas,1744618920573,1744628254598,Hack Squat Machine,20,,,,,8,,,false,false,false,,,,,,2,2
Pernas,1744618920573,1744628254598,Standing Glute Kickback in Machine,27.5,,,,,12,,,true,false,false,,,,,,2,2
Pernas,1744618920573,1744628254598,Standing Glute Kickback in Machine,42.5,,,,,12,,,false,false,false,,,,,,2,2
Pernas,1744618920573,1744628254598,Standing Glute Kickback in Machine,42.5,,,,,12,,,false,false,false,,,,,,2,2
Pernas,1744618920573,1744628254598,Standing Glute Kickback in Machine,50,,,,,10,,,false,false,false,,,,,,2,2
Pernas,1744618920573,1744628254598,Hip Thrust,40,,,,,15,,,true,false,false,,,,,,2,2
Pernas,1744618920573,1744628254598,Hip Thrust,80,,,,,7,,,false,false,false,,,,,,2,2
Pernas,1744618920573,1744628254598,Hip Thrust,80,,,,,7,,,false,false,false,,,,,,2,2
Pernas,1744618920573,1744628254598,Hip Thrust,80,,,,,7,,,false,false,false,,,,,,2,2
Pernas,1744618920573,1744628254598,Hip Thrust,80,,,,,8,,,false,false,false,,,,,,2,2
Pernas,1744618920573,1744628254598,Seated Leg Curl,27.5,,,,,20,,,true,false,false,,,,,,2,2
Pernas,1744618920573,1744628254598,Seated Leg Curl,35,,,,,15,,,false,false,false,,,,,,2,2
Pernas,1744618920573,1744628254598,Seated Leg Curl,27.5,,,,,15,,,false,false,false,,,,,,2,2
Pernas,1744618920573,1744628254598,Seated Leg Curl,27.5,,,,,18,,,false,false,false,,,,,,2,2
Pernas,1744618920573,1744628254598,Seated Calf Raise,40,,,,,15,,,true,false,false,,,,,,2,2
Pernas,1744618920573,1744628254598,Seated Calf Raise,60,,,,,12,,,false,false,false,,,,,,2,2
Pernas,1744618920573,1744628254598,Seated Calf Raise,60,,,,,9,,,false,false,false,,,,,,2,2
